날짜,종가,오픈,고가,저가,거래량,변동,업비트,김프,사차산업,블록체인,머스크
2021.3.24,52325.4 ,54309.1 ,57169.4 ,51725.4 ,137.91K,-0.0391,14.41686,0.24292,0.03644,0.10132,0.30064
2021.3.25,51322.3 ,52330.0 ,53175.4 ,50441.3 ,143.35K,-0.0192,12.37667,1.03112,0.03286,0.10099,0.1319
2021.3.26,55036.1 ,51317.4 ,55074.1 ,51302.0 ,100.30K,0.0724,10.50229,0.55841,0.03091,0.10516,0.06429
2021.3.27,55862.9 ,55033.8 ,56531.1 ,54010.2 ,73.87K,0.015,8.76848,0.32284,0.02199,0.1293,0.06676
2021.3.28,55765.2 ,55856.9 ,56504.2 ,54711.3 ,58.71K,-0.0017,9.43772,0.26602,0.02668,0.15683,0.04594
2021.3.29,57616.2 ,55764.7 ,58392.6 ,54951.1 ,107.91K,0.0332,11.62849,0.26277,0.03462,0.12924,0.07431
2021.3.30,58771.3 ,57614.6 ,59366.9 ,57077.1 ,86.21K,0.02,14.11126,0.39579,0.0365,0.09416,0.06462
2021.3.31,58763.7 ,58771.4 ,59795.6 ,56991.6 ,98.06K,-0.0001,16.11546,0.52815,0.03865,0.12924,0.07496
2021.4.1,58718.3 ,58763.2 ,59406.5 ,58040.7 ,69.04K,-0.0008,17.99153,0.5685,0.03611,0.15566,0.24064
2021.4.2,58977.3 ,58718.2 ,60134.9 ,58466.5 ,72.37K,0.0044,22.05557,0.74453,0.0313,0.18832,0.06598
2021.4.3,57059.9 ,58976.8 ,59770.5 ,56906.7 ,68.74K,-0.0325,19.31861,0.89479,0.02095,0.21624,0.04015
2021.4.4,58199.9 ,57059.7 ,58464.8 ,56470.6 ,57.21K,0.02,15.16731,1.34576,0.0257,0.18826,0.03533
2021.4.5,58993.4 ,58202.3 ,59205.1 ,56842.7 ,54.13K,0.0136,24.39425,1.64016,0.03728,0.16887,0.04412
2021.4.6,57996.3 ,59169.0 ,59487.0 ,57403.3 ,77.15K,-0.0169,24.78757,2.20281,0.0378,0.158,0.05271
2021.4.7,55948.7 ,57996.3 ,58627.7 ,55489.3 ,110.69K,-0.0353,30.97308,4.9583,0.0365,0.14069,0.05765
2021.4.8,58077.4 ,55948.0 ,58136.7 ,55721.6 ,64.78K,0.038,23.44584,3.46352,0.03715,0.13542,0.04041
2021.4.9,58118.7 ,58076.8 ,58890.9 ,57686.0 ,59.22K,0.0007,20.69705,2.52246,0.03104,0.10386,0.03989
2021.4.10,59748.4 ,58127.4 ,61229.0 ,57900.0 ,103.72K,0.028,16.29331,1.92415,0.02134,0.03956,0.04652
2021.4.11,59978.7 ,59772.4 ,60667.1 ,59250.3 ,58.20K,0.0039,16.64752,1.97608,0.02681,0.14713,0.0816
2021.4.12,59863.8 ,59982.1 ,61259.9 ,59569.2 ,81.88K,-0.0019,17.93498,1.73758,0.03865,0.13932,0.04887
2021.4.13,63540.9 ,59863.6 ,63659.0 ,59839.4 ,126.56K,0.0614,18.88,2.12908,0.03416,0.10119,0.04789
2021.4.14,62980.4 ,63544.2 ,64778.0 ,61366.3 ,130.43K,-0.0088,22.01216,2.01734,0.04054,0.10906,0.09195
2021.4.15,63216.0 ,62978.6 ,63729.1 ,62067.5 ,76.97K,0.0037,19.69215,1.44949,0.03344,0.10529,0.08869
2021.4.16,61379.7 ,63211.6 ,63518.5 ,60027.3 ,136.85K,-0.029,25.92086,2.19682,0.03084,0.0857,0.38492
2021.4.17,60041.9 ,61358.3 ,62509.1 ,59672.1 ,84.08K,-0.0218,26.02368,1.95675,0.01971,0.04021,0.49926
2021.4.18,56207.1 ,60043.2 ,60362.1 ,51817.6 ,216.81K,-0.0639,25.72473,4.65388,0.02414,0.04334,0.22093
2021.4.19,55646.1 ,56208.1 ,57517.0 ,54272.3 ,117.51K,-0.01,29.38705,4.13972,0.03585,0.09429,0.27247
2021.4.20,56483.2 ,55645.1 ,57054.9 ,53422.5 ,115.49K,0.015,31.98858,5.41787,0.03455,0.08947,0.29244
2021.4.21,53820.2 ,56479.5 ,56764.4 ,53657.6 ,100.26K,-0.0471,25.9385,2.24933,0.04125,0.08817,0.20947
2021.4.22,51729.5 ,53821.3 ,55408.4 ,50590.9 ,168.13K,-0.0388,24.59905,4.19503,0.03956,0.09012,0.18201
2021.4.23,51143.6 ,51707.1 ,52099.9 ,47659.4 ,214.46K,-0.0113,34.1869,7.5817,0.03774,0.19158,0.34132
2021.4.24,50088.9 ,51140.8 ,51183.0 ,48775.2 ,82.25K,-0.0206,22.65634,3.15369,0.01984,0.18741,0.1757
2021.4.25,48963.6 ,50088.2 ,50532.4 ,47098.5 ,59.20K,-0.0225,19.19621,2.75946,0.02459,0.16314,0.10503
2021.4.26,54020.5 ,48963.5 ,54320.9 ,48815.9 ,129.76K,0.1033,22.58444,2.88519,0.0367,0.15012,0.11921
2021.4.27,55036.5 ,54011.1 ,55427.8 ,53345.0 ,84.08K,0.0188,20.87685,2.4307,0.03266,0.08811,0.38062
2021.4.28,54841.4 ,55036.0 ,56419.9 ,53876.4 ,86.96K,-0.0035,18.85918,2.40617,0.03312,0.17147,0.45709
2021.4.29,53560.8 ,54838.6 ,55173.7 ,52400.0 ,83.90K,-0.0234,16.22147,1.65884,0.03195,0.19132,0.20114
2021.4.30,57720.3 ,53562.3 ,57925.6 ,53088.7 ,103.74K,0.0777,14.4613,1.24867,0.02446,0.18025,0.09507
2021.5.1,57807.1 ,57719.1 ,58449.4 ,57029.5 ,63.41K,0.0015,13.33361,1.17311,0.01704,0.1455,0.09696
2021.5.2,56603.8 ,57807.2 ,57868.4 ,56110.5 ,53.61K,-0.0208,12.85901,1.18216,0.02069,0.14655,0.10015
2021.5.3,57169.8 ,56605.8 ,58925.1 ,56562.4 ,89.24K,0.01,15.95824,1.40413,0.03409,0.1973,0.08622
2021.5.4,53741.5 ,57170.6 ,57201.3 ,53741.5 ,132.33K,-0.06,20.33308,2.53144,0.02999,0.18839,0.2178
2021.5.5,57441.3 ,53872.5 ,57936.4 ,53872.5 ,119.82K,0.0688,22.30097,2.47007,0.02199,0.15754,0.19203
2021.5.6,56405.4 ,57441.0 ,58364.9 ,55294.5 ,109.02K,-0.018,24.13499,2.75126,0.03488,0.21702,0.26446
2021.5.7,57337.2 ,56411.4 ,58639.3 ,55300.1 ,110.01K,0.0165,25.63525,2.79753,0.02746,0.21657,0.49307
2021.5.8,58840.1 ,57330.3 ,59471.1 ,56972.2 ,101.27K,0.0262,19.76445,1.72411,0.0203,0.13802,0.72748
2021.5.9,58238.3 ,58840.6 ,59227.0 ,56414.4 ,103.59K,-0.0102,22.33637,2.76883,0.02284,0.14707,1.9468
2021.5.10,55848.9 ,58251.2 ,59523.9 ,53678.3 ,142.61K,-0.041,24.13259,2.10754,0.03559,0.19496,0.69591
2021.5.11,56695.7 ,55846.1 ,56871.1 ,54550.4 ,96.47K,0.0152,26.95661,5.18099,0.03462,0.18188,0.70925
2021.5.12,49384.2 ,56694.5 ,57938.5 ,49187.0 ,160.74K,-0.129,20.40512,2.13988,0.03435,0.15663,0.56739
2021.5.13,49704.6 ,49398.2 ,51337.3 ,46331.1 ,236.71K,0.0065,25.58143,4.05174,0.03644,0.1662,3.28137
2021.5.14,49839.8 ,49704.9 ,51459.2 ,48874.0 ,118.84K,0.0027,22.27819,2.26391,0.03136,0.18038,1.96339
2021.5.15,46708.8 ,49839.1 ,50640.9 ,46650.2 ,131.91K,-0.0628,15.45039,1.70159,0.01848,0.1116,0.81194
2021.5.16,46426.4 ,46729.3 ,49764.3 ,43920.8 ,180.07K,-0.006,14.48447,1.60561,0.02258,0.13646,0.56446
2021.5.17,43541.3 ,46424.2 ,46545.4 ,42201.5 ,274.76K,-0.0621,22.82424,3.27623,0.03071,0.19991,4.42325
2021.5.18,42897.3 ,43538.5 ,45770.9 ,42293.9 ,154.96K,-0.0148,17.0176,1.71454,0.03026,0.1824,1.27652
2021.5.19,36720.5 ,42898.3 ,43516.6 ,30261.7 ,607.10K,-0.144,22.54396,6.5086,0.02082,0.1362,1.37387
2021.5.20,40717.2 ,36706.8 ,42425.9 ,35010.4 ,269.75K,0.1088,26.35062,5.33737,0.03683,0.10926,1.35546
2021.5.21,37297.4 ,40611.2 ,42108.3 ,33592.3 ,315.50K,-0.084,22.27767,2.79161,0.03364,0.07457,0.57273
2021.5.22,37448.3 ,37291.0 ,38776.0 ,35314.9 ,185.83K,0.004,19.68148,2.85239,0.01854,0.12832,0.46431
2021.5.23,34679.7 ,37446.8 ,38248.7 ,31192.4 ,325.73K,-0.0739,18.50601,2.44222,0.02375,0.12208,0.45481
2021.5.24,38750.6 ,34720.3 ,39851.7 ,34474.6 ,244.88K,0.1174,24.52994,3.18642,0.03462,0.18982,0.50654
2021.5.25,38378.3 ,38753.6 ,39740.8 ,36540.7 ,163.01K,-0.0096,20.26891,2.48257,0.03898,0.17863,0.51618
2021.5.26,39249.2 ,38375.7 ,40750.0 ,37847.0 ,153.80K,0.0227,16.37349,1.66866,0.04145,0.20062,0.2709
2021.5.27,38417.3 ,39249.0 ,40322.2 ,37190.8 ,122.93K,-0.0212,14.39434,1.40498,0.0365,0.1047,0.22008
2021.5.28,35662.5 ,38543.2 ,38844.1 ,34772.4 ,199.58K,-0.0717,13.38,1.52446,0.02973,0.19314,0.25067
2021.5.29,34584.6 ,35664.5 ,37227.1 ,33664.2 ,160.43K,-0.0302,11.40652,1.13706,0.02251,0.0406,0.14166
2021.5.30,35652.8 ,34589.3 ,36388.6 ,33441.0 ,104.18K,0.0309,10.98112,1.17285,0.02479,0.06019,0.14895
2021.5.31,37298.6 ,35644.0 ,37480.7 ,34213.2 ,131.70K,0.0462,12.22218,1.12912,0.03273,0.12865,0.14726
2021.6.1,36687.6 ,37294.3 ,37850.3 ,35742.7 ,113.48K,-0.0164,10.94442,1.1381,0.02986,0.16529,0.16574
2021.6.2,37555.8 ,36687.7 ,38199.9 ,35981.1 ,96.89K,0.0237,10.69563,1.12724,0.03039,0.1578,0.43535
2021.6.3,39187.3 ,37555.7 ,39462.3 ,37193.6 ,106.44K,0.0434,11.18338,1.26676,0.03091,0.08388,0.47186
2021.6.4,36851.3 ,39191.4 ,39255.4 ,35659.9 ,127.71K,-0.0596,9.7564,1.1353,0.02635,0.06754,0.96064
2021.6.5,35520.0 ,36841.2 ,37887.6 ,34832.0 ,101.48K,-0.0361,7.64593,0.80121,0.01958,0.05752,0.38466
2021.6.6,35815.4 ,35518.7 ,36434.0 ,35265.3 ,62.20K,0.0083,8.0615,0.70509,0.02258,0.10529,0.60546
2021.6.7,33578.0 ,35815.4 ,36754.6 ,33410.1 ,119.50K,-0.0625,8.7036,0.71472,0.03052,0.09663,0.43275
2021.6.8,33382.9 ,33574.6 ,34047.8 ,31158.1 ,193.54K,-0.0058,10.97962,1.42867,0.03514,0.07444,0.31444
2021.6.9,37332.2 ,33385.5 ,37517.6 ,32428.6 ,209.82K,0.1183,10.65099,1.1791,0.03559,0.16015,0.17694
2021.6.10,36649.4 ,37375.2 ,38340.8 ,35824.0 ,154.32K,-0.0183,9.75796,1.00099,0.03533,0.16926,0.14004
2021.6.11,37314.6 ,36654.3 ,37641.1 ,36003.3 ,109.15K,0.0181,11.44062,0.70014,0.0283,0.16848,0.10568
2021.6.12,35467.5 ,37334.4 ,37437.3 ,34703.3 ,87.73K,-0.0495,11.28099,0.66696,0.01835,0.09383,0.07802
2021.6.13,39022.9 ,35467.5 ,39321.6 ,34827.0 ,123.32K,0.1002,8.8946,0.43971,0.22067,0.12572,0.07659
2021.6.14,40529.4 ,39024.1 ,40970.4 ,38769.9 ,157.35K,0.0386,11.96253,0.81292,0.08459,0.14589,0.64327
2021.6.15,40156.1 ,40522.5 ,41318.0 ,39589.9 ,117.55K,-0.0092,9.32319,0.56713,0.04568,0.14414,0.16073
2021.6.16,38336.0 ,40148.1 ,40494.4 ,38156.4 ,123.52K,-0.0453,7.83042,0.49158,0.03891,0.14297,0.10099
2021.6.17,38052.0 ,38337.8 ,39529.9 ,37425.3 ,109.58K,-0.0074,7.57448,0.46587,0.03956,0.128,0.08824
2021.6.18,35749.4 ,38045.5 ,38166.0 ,35198.5 ,102.84K,-0.0605,8.00267,0.45578,0.0311,0.12488,0.0749
2021.6.19,35513.4 ,35770.0 ,36357.3 ,34845.5 ,105.46K,-0.0066,6.8399,0.42409,0.01887,0.06527,0.06702
2021.6.20,35595.8 ,35510.9 ,36097.9 ,33378.0 ,137.48K,0.0023,6.46578,0.48247,0.01958,0.06383,0.10236
2021.6.21,31692.0 ,35597.9 ,35708.4 ,31284.1 ,256.87K,-0.1097,9.97362,0.75207,0.02811,0.10353,0.12845
2021.6.22,32496.4 ,31682.7 ,33272.5 ,28901.8 ,309.65K,0.0254,13.72679,0.99285,0.027,0.10965,0.20362
2021.6.23,33674.3 ,32498.3 ,34784.3 ,31736.5 ,173.34K,0.0362,11.46906,0.83778,0.02908,0.13021,0.13438
2021.6.24,34665.8 ,33678.1 ,35249.9 ,32356.7 ,119.25K,0.0294,8.79601,0.52366,0.02895,0.12448,0.08518
2021.6.25,31594.0 ,34660.5 ,35490.9 ,31337.9 ,193.43K,-0.0886,8.04959,0.5124,0.02362,0.08947,0.14075
2021.6.26,32243.4 ,31592.1 ,32643.0 ,30206.9 ,156.67K,0.0206,6.68196,0.4388,0.01418,0.05616,0.07678
2021.6.27,34678.5 ,32247.1 ,34685.5 ,32041.7 ,148.80K,0.0755,6.02958,0.3419,0.01594,0.05167,0.07587
2021.6.28,34475.9 ,34682.2 ,35231.2 ,33944.9 ,112.00K,-0.0058,8.77362,0.41765,0.02505,0.08791,0.16919
2021.6.29,35834.7 ,34477.3 ,36590.3 ,34247.6 ,97.27K,0.0394,9.68729,0.54552,0.02472,0.10184,0.12416
2021.6.30,35026.9 ,35832.6 ,36089.5 ,34126.6 ,107.07K,-0.0225,8.46426,0.46691,0.02329,0.08856,0.08895
2021.7.1,33543.6 ,35030.7 ,35032.7 ,32839.2 ,27.41K,-0.0423,7.99857,0.51663,0.02544,0.07659,0.14049
2021.7.2,33813.4 ,33542.2 ,33925.9 ,32734.6 ,78.93K,0.008,6.32672,0.33182,0.02479,0.07158,0.09546
2021.7.3,34742.8 ,33814.2 ,34909.8 ,33363.3 ,55.69K,0.0275,5.46336,0.25978,0.016,0.05284,0.08778
2021.7.4,35298.2 ,34742.8 ,35957.6 ,34740.1 ,56.13K,0.016,5.36073,0.26433,0.01835,0.05271,0.04978
2021.7.5,33687.8 ,35297.0 ,35300.5 ,33164.1 ,88.36K,-0.0456,6.6804,0.34607,0.03006,0.09416,0.0898
2021.7.6,34225.6 ,33688.5 ,35062.0 ,33581.7 ,83.63K,0.016,5.96743,0.28399,0.03253,0.09058,0.0652
2021.7.7,33867.8 ,34228.7 ,35036.6 ,33801.3 ,72.03K,-0.0105,5.93307,0.28138,0.03058,0.10125,0.08043
2021.7.8,32866.3 ,33859.4 ,33923.2 ,32146.9 ,108.09K,-0.0296,5.917,0.34841,0.03351,0.11004,0.06357
2021.7.9,33797.4 ,32866.3 ,34079.2 ,32367.0 ,67.14K,0.0283,5.67648,0.30435,0.02791,0.09787,0.12305
2021.7.10,33510.6 ,33797.7 ,34221.0 ,33056.8 ,50.94K,-0.0085,4.51651,0.21344,0.01828,0.06175,0.04561
2021.7.11,34227.7 ,33510.8 ,34580.6 ,33319.8 ,35.72K,0.0214,4.14733,0.1757,0.01945,0.05973,0.0406
2021.7.12,33113.0 ,34228.3 ,34598.0 ,32662.8 ,63.24K,-0.0326,5.34082,0.22711,0.03839,0.11238,0.06032
2021.7.13,32728.1 ,33106.1 ,33307.7 ,32259.5 ,60.04K,-0.0116,5.08865,0.23928,0.03898,0.11316,0.06234
2021.7.14,32820.7 ,32727.8 ,33051.9 ,31611.2 ,69.56K,0.0028,5.72014,0.28164,0.03819,0.11206,0.05362
2021.7.15,31840.5 ,32820.5 ,33157.0 ,31175.8 ,76.95K,-0.0299,5.77064,0.23407,0.03553,0.10516,0.04268
2021.7.16,31394.0 ,31842.3 ,32239.8 ,31062.2 ,70.48K,-0.014,5.3757,0.26635,0.02791,0.08655,0.04828
2021.7.17,31518.6 ,31384.4 ,31914.8 ,31207.8 ,58.06K,0.004,4.28659,0.19086,0.01594,0.0557,0.03969
2021.7.18,31785.4 ,31517.9 ,32408.2 ,31220.6 ,57.01K,0.0085,4.08876,0.17915,0.01809,0.05785,0.07841
2021.7.19,30837.2 ,31782.9 ,31887.0 ,30478.2 ,77.48K,-0.0298,4.87989,0.23524,0.02798,0.08616,0.07002
2021.7.20,29793.8 ,30835.4 ,31040.8 ,29310.2 ,97.46K,-0.0338,6.16318,0.36136,0.02713,0.09292,0.08947
2021.7.21,32131.4 ,29794.7 ,32794.6 ,29519.3 ,118.34K,0.0785,5.5529,0.25522,0.02537,0.09234,0.18234
2021.7.22,32298.9 ,32131.7 ,32585.4 ,31729.4 ,64.87K,0.0052,5.87327,0.25769,0.02264,0.08642,0.38179
2021.7.23,33603.3 ,32297.9 ,33605.6 ,32041.1 ,66.15K,0.0404,4.94906,0.21474,0.02114,0.08603,0.09169
2021.7.24,33824.8 ,33600.5 ,33955.0 ,33412.9 ,67.14K,0.0066,4.77037,0.25412,0.01334,0.06071,0.05694
2021.7.25,35391.1 ,34392.5 ,35391.1 ,33881.3 ,65.10K,0.0463,4.51722,0.23303,0.01607,0.05297,0.0544
2021.7.26,37276.6 ,35392.3 ,40522.9 ,35236.7 ,177.63K,0.0533,8.01185,0.56179,0.02537,0.08603,0.12253
2021.7.27,39452.0 ,37294.3 ,39455.9 ,36427.4 ,100.24K,0.0584,6.67663,0.44199,0.03156,0.08232,0.07386
2021.7.28,40003.2 ,39450.4 ,40862.2 ,38883.8 ,148.92K,0.014,5.99951,0.46028,0.02622,0.07516,0.05017
2021.7.29,40001.4 ,40009.0 ,40630.7 ,39340.8 ,75.30K,0,5.54151,0.30897,0.0255,0.07314,0.04379
2021.7.30,42203.4 ,40001.1 ,42264.4 ,38358.4 ,98.45K,0.055,6.1145,0.32153,0.02401,0.05973,0.04802
2021.7.31,41553.7 ,42201.4 ,42285.3 ,41066.4 ,44.65K,-0.0154,5.20741,0.31639,0.01665,0.04581,0.04978
2021.8.1,39878.3 ,41510.0 ,42565.0 ,39556.5 ,80.33K,-0.0403,5.27067,0.30123,0.01691,0.04444,0.05336
2021.8.2,39168.4 ,39869.8 ,40449.0 ,38692.5 ,74.81K,-0.0178,5.51438,0.29921,0.02635,0.07646,0.04444
2021.8.3,38130.3 ,39167.4 ,39766.6 ,37688.2 ,0.26K,-0.0265,5.06945,0.26778,0.02349,0.07932,0.04314
2021.8.4,39736.9 ,38188.4 ,39956.5 ,37556.0 ,79.22K,0.0421,4.56909,0.25359,0.02778,0.08902,0.03338
2021.8.5,40867.2 ,39734.4 ,41366.3 ,37365.4 ,130.60K,0.0284,5.22544,0.27299,0.0244,0.10815,0.0367
2021.8.6,42795.4 ,40868.4 ,43253.4 ,39905.4 ,111.93K,0.0472,5.28147,0.25008,0.02154,0.07347,0.03865
2021.8.7,44614.2 ,42784.7 ,44697.3 ,42611.0 ,112.84K,0.0425,6.67136,0.44765,0.01535,0.05453,0.06455
2021.8.8,43792.8 ,44584.9 ,45284.1 ,43314.4 ,105.25K,-0.0184,6.59515,0.4526,0.01724,0.05726,0.06683
2021.8.9,46284.3 ,43794.9 ,46460.7 ,42824.1 ,117.08K,0.0569,6.73162,0.40795,0.02661,0.07548,0.04965
2021.8.10,45593.8 ,46281.8 ,46663.4 ,44681.2 ,80.55K,-0.0149,6.9299,0.39383,0.02635,0.08824,0.04516
2021.8.11,45564.3 ,45593.2 ,46736.5 ,45367.9 ,75.43K,-0.0006,8.15996,0.52281,0.02596,0.08557,0.04451
2021.8.12,44403.4 ,45562.3 ,46213.8 ,43814.7 ,81.07K,-0.0255,9.11755,0.63344,0.02362,0.09702,0.06052
2021.8.13,47809.1 ,44404.0 ,47836.0 ,44242.4 ,75.27K,0.0767,7.83445,0.53134,0.02004,0.08342,0.05752
2021.8.14,47081.5 ,47809.6 ,48090.9 ,46117.2 ,64.29K,-0.0152,7.75818,0.57852,0.01685,0.05941,0.09598
2021.8.15,46991.3 ,47082.6 ,47344.1 ,45564.1 ,58.11K,-0.0019,7.3415,0.47342,0.01496,0.05629,0.05453
2021.8.16,45996.3 ,46991.6 ,48002.4 ,45672.1 ,2.41K,-0.0212,7.8448,0.48077,0.0203,0.12963,0.08589
2021.8.17,44691.6 ,45907.5 ,47140.6 ,44441.3 ,84.14K,-0.0284,8.25243,0.55385,0.02772,0.19503,0.0542
2021.8.18,44723.8 ,44691.1 ,46004.9 ,44230.0 ,22.36K,0.0007,7.23231,0.49522,0.02707,0.11843,0.04776
2021.8.19,46755.9 ,44725.9 ,47012.3 ,43986.7 ,77.92K,0.0454,6.78342,0.3613,0.02524,0.12071,0.0542
2021.8.20,49324.0 ,46756.7 ,49343.3 ,46646.8 ,83.19K,0.0549,7.5748,0.43444,0.02284,0.10542,0.05882
2021.8.21,48875.8 ,49330.0 ,49719.1 ,48293.5 ,18.20K,-0.0091,7.00721,0.43184,0.01457,0.06175,0.03728
2021.8.22,49254.5 ,48870.4 ,49480.3 ,48151.0 ,49.32K,0.0077,5.76427,0.31678,0.01815,0.06422,0.03455
2021.8.23,49539.7 ,49255.4 ,50498.8 ,49038.6 ,75.37K,0.0058,8.77681,0.50524,0.02999,0.11381,0.04015
2021.8.24,47714.7 ,49532.5 ,49847.4 ,47623.6 ,74.26K,-0.0368,8.38766,0.43197,0.02837,0.10893,0.04678
2021.8.25,48994.5 ,47707.4 ,49230.2 ,47163.3 ,63.54K,0.0268,7.6553,0.45722,0.0313,0.10789,0.04574
2021.8.26,46831.6 ,48994.4 ,49347.8 ,46360.4 ,73.79K,-0.0441,7.05068,0.40678,0.02583,0.09299,0.03435
2021.8.27,49064.3 ,46830.2 ,49142.0 ,46371.5 ,62.47K,0.0477,6.38639,0.35459,0.02193,0.08388,0.03566
2021.8.28,48897.1 ,49062.8 ,49289.4 ,48428.5 ,36.73K,-0.0034,5.94348,0.31119,0.01535,0.05388,0.02642
2021.8.29,48777.4 ,48899.7 ,49621.7 ,47870.1 ,47.62K,-0.0024,6.4052,0.36403,0.01809,0.06149,0.02967
2021.8.30,46992.7 ,48777.1 ,48886.0 ,46876.9 ,61.68K,-0.0366,7.21305,0.34223,0.02876,0.09006,0.03592
2021.8.31,47130.4 ,46989.1 ,48217.0 ,46709.3 ,71.48K,0.0029,6.85598,0.34444,0.02986,0.09598,0.03644
2021.9.1,48819.4 ,47129.2 ,49121.0 ,46533.1 ,74.38K,0.0358,7.12845,0.33624,0.03364,0.15156,0.0337
2021.9.2,49274.3 ,48817.8 ,50355.3 ,48612.9 ,80.21K,0.0093,7.71693,0.39774,0.03013,0.11928,0.03709
2021.9.3,49999.0 ,49269.5 ,51008.8 ,48377.3 ,88.08K,0.0147,8.24092,0.3721,0.02752,0.13099,0.04308
2021.9.4,49918.4 ,49999.3 ,50534.6 ,49461.4 ,48.14K,-0.0016,8.34517,0.39208,0.0147,0.079,0.03026
2021.9.5,51768.6 ,49918.7 ,51878.2 ,49492.4 ,57.30K,0.0371,8.34562,0.35062,0.01991,0.0803,0.03214
2021.9.6,52672.1 ,51769.4 ,52726.2 ,51002.8 ,69.46K,0.0175,10.22299,0.50453,0.03741,0.11941,0.03286
2021.9.7,46779.6 ,52674.2 ,52885.3 ,43072.4 ,187.56K,-0.1119,9.62045,0.58053,0.03572,0.11811,0.03344
2021.9.8,46061.4 ,46774.1 ,47316.9 ,44493.7 ,100.48K,-0.0154,11.8709,1.39144,0.03696,0.10854,0.03969
2021.9.9,46385.6 ,46057.6 ,47305.7 ,45609.0 ,73.63K,0.007,8.58953,0.53765,0.04288,0.11121,0.0365
2021.9.10,44842.8 ,46385.9 ,47021.6 ,44283.6 ,75.62K,-0.0333,7.74875,0.54754,0.03175,0.0978,0.0339
2021.9.11,45161.9 ,44844.9 ,45975.6 ,44766.6 ,41.58K,0.0071,5.96782,0.54253,0.02069,0.06091,0.03227
2021.9.12,46062.3 ,45162.6 ,46386.4 ,44755.2 ,44.52K,0.0199,5.56025,0.37743,0.02785,0.0695,0.03663
2021.9.13,44949.5 ,46060.8 ,46807.7 ,43463.2 ,96.15K,-0.0242,6.97272,0.56622,0.03722,0.11043,0.04308
2021.9.14,47077.5 ,44950.2 ,47247.6 ,44718.7 ,65.33K,0.0473,6.69342,0.3816,0.03728,0.10503,0.09149
2021.9.15,48130.6 ,47070.8 ,48436.5 ,46743.9 ,63.40K,0.0224,6.55845,0.3268,0.03162,0.10327,0.08336
2021.9.16,47748.0 ,48132.3 ,48480.6 ,47040.3 ,60.91K,-0.008,6.10689,0.3147,0.03032,0.09995,0.07249
2021.9.17,47282.8 ,47748.2 ,48155.9 ,46788.8 ,50.16K,-0.0097,6.28559,0.41661,0.02219,0.09136,0.0626
2021.9.18,48306.7 ,47283.9 ,48761.0 ,47070.5 ,43.64K,0.0217,5.14833,0.35166,0.01483,0.05609,0.04763
2021.9.19,47238.7 ,48299.9 ,48341.9 ,46866.6 ,41.98K,-0.0221,4.27872,0.23342,0.01457,0.04646,0.0408
2021.9.20,42870.6 ,47240.8 ,47323.9 ,42547.1 ,77.96K,-0.0925,5.37674,0.71876,0.01314,0.04223,0.03527
2021.9.21,40651.3 ,43012.3 ,43619.3 ,39646.8 ,142.55K,-0.0518,6.43233,0.74602,0.01542,0.06416,0.03338
2021.9.22,43551.6 ,40660.8 ,43976.7 ,40585.7 ,93.98K,0.0713,6.6504,0.68537,0.01828,0.06273,0.03618
2021.9.23,44869.2 ,43550.7 ,44949.8 ,43090.1 ,74.54K,0.0303,7.32953,0.57351,0.02954,0.08876,0.0393
2021.9.24,42819.9 ,44867.4 ,45112.0 ,40908.5 ,128.88K,-0.0457,7.08888,0.58405,0.02642,0.09312,0.03858
2021.9.25,42686.8 ,42818.7 ,42959.3 ,41714.5 ,46.35K,-0.0031,6.1609,0.36663,0.019,0.05765,0.15767
2021.9.26,43203.4 ,42685.8 ,43907.3 ,40786.6 ,69.91K,0.0121,5.2259,0.38765,0.02238,0.06104,0.06943
2021.9.27,42172.6 ,43200.9 ,44293.2 ,42143.9 ,54.12K,-0.0239,5.86858,0.34242,0.03494,0.08895,0.04789
2021.9.28,41022.3 ,42169.9 ,42758.8 ,40906.4 ,60.01K,-0.0273,5.90164,0.35524,0.03409,0.09403,0.03813
2021.9.29,41536.8 ,41023.1 ,42571.2 ,40815.0 ,48.21K,0.0125,6.37194,0.35446,0.03117,0.09299,0.06227
2021.9.30,43823.3 ,41534.5 ,44101.2 ,41416.7 ,64.32K,0.055,6.53086,0.36084,0.03071,0.08993,0.05199
2021.10.1,48146.0 ,43824.4 ,48435.2 ,43292.9 ,94.66K,0.0986,6.68932,0.38349,0.03019,0.0721,0.04529
2021.10.2,47666.9 ,48147.2 ,48306.9 ,47451.7 ,39.82K,-0.01,6.54446,0.33526,0.01854,0.05739,0.04783
2021.10.3,48200.1 ,47665.4 ,49165.2 ,47123.0 ,42.41K,0.0112,5.6824,0.27442,0.01783,0.05908,0.03793
2021.10.4,49227.3 ,48200.4 ,49481.7 ,46958.6 ,66.92K,0.0213,6.25865,0.31769,0.02297,0.06475,0.05446
2021.10.5,51469.3 ,49229.5 ,51872.4 ,49060.1 ,76.63K,0.0455,9.73863,0.46756,0.03383,0.08713,0.0678
2021.10.6,55323.2 ,51470.0 ,55676.1 ,50439.5 ,116.26K,0.0749,10.93264,0.54032,0.03279,0.09631,0.06579
2021.10.7,53783.9 ,55325.2 ,55325.6 ,53476.4 ,75.68K,-0.0278,8.73517,0.40327,0.02863,0.1114,0.0447
